Benchmark, NVars, Approx (worst), Approx Time, Exact Count, Exact Time, Mar Error
lpcmt,1249,210332176347037696,1005.2085562467576,-1,-1,-1
m5272c3,1323,303078181173198848,855.9929478883744,-1,-1,-1
mac7100evb,1234,195836215046438912,901.3179315567016,-1,-1,-1
mace1,1234,196117690023149568,1035.5341260910034,-1,-1,-1
malta_mips32_4kc,1232,198510227325190144,927.2248073577881,-1,-1,-1
malta_mips64_5kc,1232,198862071046078464,990.9629300355912,-1,-1,-1
mb93091,1250,220113431787732992,992.1490798950196,-1,-1,-1
mb93093,1230,199565758487855104,1020.7731324195862,-1,-1,-1
mbx,1295,273945521083645952,881.3281610727311,-1,-1,-1
mcb2100,1249,210684020067926016,1004.2891112089158,-1,-1,-1
min-1s,168,1368483954688,403.66408116817473,-1,-1,-1
moab,1277,250301623039950848,855.1823665142059,-1,-1,-1
mpc50,1213,176132966676692992,962.5113893508911,-1,-1,-1
nano,1265,239253730204057600,962.2441913366317,-1,-1,-1
npwr,1258,229613212251717632,984.4896223545074,-1,-1,-1
ocelot,1266,233202018204778496,950.623722910881,-1,-1,-1
olpce2294,1274,244601754761560064,870.4345809698104,-1,-1,-1
olpch2294,1261,223983712717504512,1023.1471368074417,-1,-1,-1
olpcl2294,1273,244249911040671744,903.7744237422943,-1,-1,-1
or-100-10-2-UC-30,200,1381368856576,659.8016791820526,-1,-1,-1
or-50-5-3-UC-20,100,12167675904,710.020992565155,-1,-1,-1
or-60-5-2-UC-30,120,59995324416,421.6461635351181,-1,-1,-1
or-70-5-1-UC-20,140,105058926592,625.5615386962891,-1,-1,-1
p2106,1249,210261807602860032,987.9942061662674,-1,-1,-1
pati,1248,212935819881611264,989.1308596849442,-1,-1,-1
pc_i82544,1259,231653905832869888,954.6292384386063,-1,-1,-1
pc_i82559,1259,231372430856159232,896.1896805763245,-1,-1,-1
pc_rltk8139,1257,235242711785930752,890.9611706256867,-1,-1,-1
pc_usb_d12,1281,251920104156037120,1001.7329841375351,-1,-1,-1
pc_vmWare,1255,228065099879809024,915.3939419984818,-1,-1,-1
phycore,1274,240027786390011904,921.6461389064789,-1,-1,-1
phycore229x,1360,331436785076797440,1075.8480132818222,-1,-1,-1
picasso,1248,212091394951479296,996.7524806261063,-1,-1,-1
pid,1229,189643765558804480,977.6524196624756,-1,-1,-1
polynomial.sk_7_25,313,6468220747776,1436.1046268701552,-1,-1,-1
prpmc1100,1223,184999428443078656,924.4374062776566,-1,-1,-1
psim,1181,151327984354066432,827.5554856777192,-1,-1,-1
rattler,1311,303007812429021184,842.3316548585892,-1,-1,-1
ref4955,1218,182255047420149760,934.9672835826874,-1,-1,-1
refidt334,1263,240661105087610880,898.1010133981705,-1,-1,-1
registerlesSwap.sk_3_10,372,26869315403776,921.8384870529175,-1,-1,-1
s27_3_2,20,484608,99.78393046855926,482878,26.009105682373047,0.003582685481633042
s27_7_4,24,1292800,121.63192358016968,1298822,72.16691946983337,0.00463650908284584
s27_new_7_4,17,132288,73.66188666820526,131774,6.991281270980835,0.003900617724285519
s298_15_7,292,28381143891968,557.254493522644,-1,-1,-1
s298_7_4,223,5291399708672,543.5365130662918,-1,-1,-1
s344_3_2,197,2757369004032,532.9066465139389,-1,-1,-1
s344_7_4,215,4634269712384,441.11363141536714,-1,-1,-1
s349_15_7,285,24567212933120,521.0661864042282,-1,-1,-1
s349_3_2,198,2599528955904,568.3440145015717,-1,-1,-1
s349_7_4,216,4456028569600,454.23765778541565,-1,-1,-1
s382_15_7,350,91706141704192,578.3778128623962,-1,-1,-1
s382_3_2,263,14577119002624,479.00212345123293,-1,-1,-1
s382_7_4,281,21887153340416,526.2915891647339,-1,-1,-1
s420_15_7,366,80607946211328,646.3495726823807,-1,-1,-1
s420_new_15_7,351,61967788146688,620.5923145771027,-1,-1,-1
s420_new_3_2,294,20787641712640,605.5166126966476,-1,-1,-1
s420_new_7_4,312,30193620090880,582.3412629604339,-1,-1,-1
s444_15_7,377,127646428037120,553.3484388828277,-1,-1,-1
s444_3_2,290,25348896980992,567.3153925180435,-1,-1,-1
s444_7_4,308,41437844471808,490.559955406189,-1,-1,-1
s510_15_7,340,30425548324864,872.7022812128067,-1,-1,-1
s510_3_2,298,15320148344832,764.1172224998475,-1,-1,-1
s510_7_4,316,20925080666112,833.5615385055542,-1,-1,-1
s526_15_7,452,450937206341632,563.0608889579773,-1,-1,-1
s526_3_2,365,113593295044608,533.801656961441,-1,-1,-1
s526_7_4,383,159291747074048,473.36304388046267,-1,-1,-1
s526a_15_7,453,455610130759680,606.1303359031677,-1,-1,-1
s526a_7_4,384,163689793585152,507.1289741754532,-1,-1,-1
s641_3_2,489,733099377819648,604.7701227426529,-1,-1,-1
sa1100mm,1222,183873528536236032,943.8501341581344,-1,-1,-1
sam7ex256,1332,303078181173198848,956.7674568891525,-1,-1,-1
se7751,1295,262193940805976064,1004.0445308923721,-1,-1,-1
sh4_202_md,1258,223139287787372544,981.0168629407883,-1,-1,-1
sh7708,1253,213428401090854912,1024.7234228134155,-1,-1,-1
skmb91302,1217,182536522396860416,893.6491611003876,-1,-1,-1
sleb,1188,157203774492901376,836.8335098981858,-1,-1,-1
smdk2410,1265,227009568717144064,986.5884559392929,-1,-1,-1
snds,1218,183380947326992384,947.7149610519409,-1,-1,-1
sparc_erc32,1168,142004125750525952,926.525302529335,-1,-1,-1
sparc_leon,1168,141335622680838144,884.4821797609329,-1,-1,-1
sparclite_sim,1168,141265253936660480,804.8786086082458,-1,-1,-1
stb,1252,216172782113783808,974.4551709175109,-1,-1,-1
stdeval1,1190,158400043143921664,867.9372257471084,-1,-1,-1
stm3210e_eval,1269,238690780250636288,1135.1197016954422,-1,-1,-1
tire-1,352,22677427322880,1045.283219408989,-1,-1,-1
ts1000,1297,277463958292529152,928.7601153135299,-1,-1,-1
ts6,1240,212302501184012288,947.0954266548157,-1,-1,-1
tutorial1.sk_1_1,67,109248512,426.3829671382904,-1,-1,-1
tx39_sim,1179,147879915889360896,966.3836715459823,-1,-1,-1
uClinux,1850,302515231219777536,877.0708391427994,-1,-1,-1
uE250,1249,213569138579210240,994.871824336052,-1,-1,-1
vads,1240,211598813742235648,990.7363737821579,-1,-1,-1
viper,1301,281756451687366656,932.6193891048431,-1,-1,-1
vrc4373,1247,210754388812103680,896.8736011981964,-1,-1,-1
vrc4375,1258,229261368530829312,921.3858776569366,-1,-1,-1
