Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
quick_blasted_case103,32,21746980.1,173.78944718837738,21817852,21635248,0.008369476518586706
quick_blasted_case105,170,162533023218.0,231.8495702266693,163567224148,161773131443,0.010968534279072052
quick_blasted_case106,204,457135280620.6,247.33791875839233,463457348653,453462980060,0.02156480768305389
quick_blasted_case11,105,25253685874.7,221.81405823230745,25380312954,25104009250,0.010886536525407732
quick_blasted_case112,137,81811437203.4,255.27588007450103,82590275476,81101292652,0.01802854894742039
quick_blasted_case120,284,3124921899351.0,235.00260820388795,3160638503770,3090547789679,0.022176124858124716
quick_blasted_case121,291,2476601450493.0,282.9009443759918,2495956965445,2453989867606,0.01681403101896741
quick_blasted_case122,314,5573884019829.9,298.6875693798065,5689046439056,5527394860053,0.02841452969925542
quick_blasted_case123,267,2740742869177.7,265.21404299736025,2768146108429,2721095466359,0.016997167138949377
quick_blasted_case124,133,104778564107.0,211.05538585186005,105420130638,104250688989,0.01109315310010117
quick_blasted_case125,393,21632213543596.6,295.7260215997696,21858047400596,21330730906913,0.024124592833878737
quick_blasted_case126,302,5465521199454.1,279.7281065702438,5508089680086,5424311287353,0.015210063306683841
quick_blasted_case127,36,26874488.2,213.5945123910904,27062198,26795110,0.009869412676679108
quick_blasted_case134,60,635921467.1,225.23418753147126,638643696,632129347,0.010200287015750955
quick_blasted_case135,236,1821257360943.2,228.90534455776213,1830348343577,1815755994495,0.007972443678935218
quick_blasted_case14,247,1528929723574.0,243.1221165895462,1537762896367,1515914532706,0.014207888428454905
quick_blasted_case140,488,49504008447188.3,266.6616092681885,50048830292421,48861398065632,0.023725474099018363
quick_blasted_case145,219,947706223879.0,231.87884438037872,955168477610,934816876525,0.021306818181357174
quick_blasted_case17,77,5615547256.9,177.80607092380524,5632151002,5585232032,0.00833055967131188
quick_blasted_case19,397,20865280546493.1,278.4732350349426,21075670637193,20578965532674,0.023567701026910456
quick_blasted_case2,296,7829256001141.0,233.61548707485198,7887752874338,7779863543588,0.013678082017631021
quick_blasted_case200,14,10996.0,167.75579690933228,10996,10996,0.0
quick_blasted_case203,214,629439828932.2,267.4058020591736,634342279445,624065664968,0.016200424928307217
quick_blasted_case22,126,57697457301.6,234.0202679872513,57901510587,57517658987,0.0066293883546137055
quick_blasted_case24,65,1899748233.0,176.09598569869996,1907702748,1890909261,0.008802989363833532
