Benchmark, NVars, Approx (worst), Approx Time, Exact Count, Exact Time, Mar Error
baital_blasted_case118,309,155181,2.8019457817077638,156531,2.3768398761749268,0.008624489717691704
baital_blasted_case120,284,147363,1.7173200845718384,147950,1.990330457687378,0.003967556606961811
baital_blasted_case121,291,141661,2.750641345977783,140619,2.2334539890289307,0.00741009394178596
baital_blasted_case122,314,138361,4.659867644309998,139742,2.5829246044158936,0.009882497745845917
baital_blasted_case123,267,109057,3.7297468423843383,109789,1.846865177154541,0.006667334614578874
baital_blasted_case124,133,32720,1.4548074722290039,32798,0.48210573196411133,0.002378193792304409
baital_blasted_case125,393,232349,4.057191300392151,233335,3.9992868900299072,0.004225684102256412
baital_blasted_case126,302,139256,3.9794824600219725,140349,2.392868995666504,0.007787729160877527
baital_blasted_case127,36,2094,0.38480253219604493,2094,0.07959747314453125,0.0
baital_blasted_case131,432,334550,2.137467861175537,332326,4.877674579620361,0.006692223900627697
baital_blasted_case134,60,6302,0.8007371664047241,6302,0.12630009651184082,0.0
baital_blasted_case135,236,99030,2.2117998600006104,98642,1.2903826236724854,0.003933415786379027
baital_blasted_case136,211,83765,1.9504010915756225,83582,1.0961170196533203,0.002189466631571391
baital_blasted_case14,247,118058,0.846673846244812,117755,1.512988567352295,0.0025731391448346142
baital_blasted_case140,488,457649,0.9884719133377076,459007,6.091574192047119,0.0029585605448282926
baital_blasted_case145,219,92049,0.9076931238174438,91784,1.1812632083892822,0.0028872134576832563
baital_blasted_case17,77,10164,1.3416255235671997,10164,0.18450427055358887,0.0
baital_blasted_case19,397,298318,1.4204760551452638,299586,4.09328556060791,0.004232507527054001
baital_blasted_case2,296,150061,2.2068201065063477,151156,2.282228708267212,0.00724417158432348
baital_blasted_case200,14,229,0.1626208782196045,229,0.03391838073730469,0.0
baital_blasted_case203,214,84584,1.8013734340667724,84313,1.2162933349609375,0.003214213703699311
baital_blasted_case22,126,22944,4.218720388412476,22725,0.44483065605163574,0.009636963696369637
baital_blasted_case24,65,7664,0.5931604862213135,7664,0.14112257957458496,0.0
baital_blasted_case25,68,8187,0.8574542999267578,8187,0.15477466583251953,0.0
baital_blasted_case31,53,4700,0.7002266883850098,4700,0.10055351257324219,0.0
baital_blasted_case32,52,4598,0.6039633989334107,4598,0.10709810256958008,0.0
baital_blasted_case33,51,4502,0.5346553802490235,4502,0.11751675605773926,0.0
baital_blasted_case34,409,271450,4.16052656173706,272909,4.3810436725616455,0.005346104379115383
baital_blasted_case35,400,285129,2.012804126739502,284100,4.321021795272827,0.0036219640971488914
baital_blasted_case36,64,7079,1.4237059593200683,7079,0.2044081687927246,0.0
baital_blasted_case38,143,33942,2.564567732810974,34167,0.5629467964172363,0.006585301606813592
baital_blasted_case39,245,115076,1.785810112953186,114719,1.4689013957977295,0.0031119518126901387
baital_blasted_case4,103,18562,1.8421127319335937,18635,0.3241426944732666,0.0039173598068151325
baital_blasted_case43,116,23432,1.971378993988037,23536,0.3858160972595215,0.004418762746430999
baital_blasted_case44,173,53099,1.752364993095398,53380,0.7926182746887207,0.005264143874110154
baital_blasted_case46,176,54917,1.7342679500579834,55260,0.8268213272094727,0.006207021353601158
baital_blasted_case47,118,24917,1.5680115222930908,25024,0.3883628845214844,0.0042758951406649615
baital_blasted_case51,132,30503,2.25278754234314,30265,0.4952116012573242,0.007863869155790517
baital_blasted_case54,203,71697,2.1092015504837036,71384,1.0410664081573486,0.004384736075310994
baital_blasted_case55,149,40337,1.5555155515670775,40124,0.6082448959350586,0.00530854351510318
baital_blasted_case56,202,71509,2.0578219652175904,71015,1.0279545783996582,0.006956276842920509
baital_blasted_case57,288,115616,5.6591397523880005,116457,2.097864866256714,0.0072215495848253
baital_blasted_case59,93,15354,2.6159133434295656,15354,0.24963641166687012,0.0
baital_blasted_case6,329,196797,1.7899064064025878,197617,2.861788749694824,0.004149440584565093
baital_blasted_case60,15,324,0.09060394763946533,324,0.020691871643066406,0.0
baital_blasted_case61,282,136179,2.2905261516571045,137367,1.9842555522918701,0.008648365327917185
baital_blasted_case63,96,16327,2.3145992040634153,16446,0.26224255561828613,0.007235802018727958
baital_blasted_case68,178,57702,2.4979318141937257,57846,0.7927606105804443,0.0024893683227880923
baital_blasted_case8,160,47923,1.4943537950515746,47790,0.6733953952789307,0.0027830089976982634
baital_blasted_case9,279,140686,1.5770410537719726,141240,1.9401130676269531,0.003922401585952988
baital_blasted_case_1_b12_1,427,291626,4.4465693712234495,289509,4.588128089904785,0.007312380616837473
baital_blasted_case_1_b14_1,238,100592,2.2829452991485595,101026,1.4230728149414062,0.0042959238215904815
baital_blasted_case_1_b14_2,270,123487,2.9533878326416017,122581,1.8290941715240479,0.007391031236488526
baital_blasted_case_1_b14_3,304,151357,3.167293167114258,152539,2.4158942699432373,0.007748838002084713
baital_blasted_squaring51,496,431417,3.7592276096343995,433553,6.059290885925293,0.004926733294429978
baital_brutus,1221,2680424,2.592714262008667,2692447,42.87392020225525,0.004465454658903221
baital_buildroot,565,612593,0.7905697107315064,613804,9.633498191833496,0.001972942502818489
baital_busybox_1_28_0,998,1957982,0.6838864326477051,1954298,28.493191242218018,0.0018850758686750947
baital_calm16_ceb,1173,2484917,2.5158931255340575,2497699,39.4227077960968,0.005117510156347903
baital_calm32_ceb,1173,2498892,2.614705514907837,2505468,36.8452422618866,0.00262465934508044
baital_ceb_v850,1189,2581598,2.6692444562911986,2566743,40.003822326660156,0.005787490216200063
baital_cerf,1276,2956296,2.7176257133483888,2944005,48.80911064147949,0.004174924974651877
baital_cerfpda,1291,3012505,2.6109467267990114,3025006,49.33801221847534,0.004132553786670175
baital_cma230,1212,2647007,2.664398717880249,2657425,44.36940813064575,0.003920336415891323
baital_cma28x,1204,2615272,2.607395386695862,2625726,44.92633414268494,0.003981375055889304
baital_cme555,1266,2907590,2.474292039871216,2897112,47.844157457351685,0.00361670518778701
baital_cq7708,1238,2749387,2.6905191421508787,2762118,45.95232033729553,0.004609144142285014
baital_cq7750,1267,2890808,2.897556114196777,2882731,48.01624822616577,0.0028018569890843094
baital_csb281,1233,2808713,2.505326175689697,2801178,46.453721046447754,0.002689939732498256
baital_dreamcast,1252,2835829,2.6992094039916994,2847232,47.35380554199219,0.0040049423440028774
baital_e7t,1266,2930743,2.637557291984558,2923949,47.63147521018982,0.0023235699391473655
baital_ea2468,1395,3386711,3.1962263584136963,3369304,56.12253141403198,0.00516634889579569
baital_eb40,1240,2767825,2.6230555534362794,2782898,46.37705326080322,0.005416296249449315
baital_eb40a,1241,2799407,2.577817916870117,2787340,46.55615758895874,0.00432921710304448
baital_eb42,1234,2757763,2.628778505325317,2743901,46.11688995361328,0.005051931538346318
baital_eb55,1270,2923269,2.7160648584365843,2908865,45.36836647987366,0.0049517595350763955
baital_ebsa285,1245,2909855,1.9637581348419189,2903279,44.49794411659241,0.0022650251663722293
baital_ec555,1267,2912187,2.583219122886658,2902326,45.10550236701965,0.0033976197022663893
baital_ecos-icse11,1244,2820125,2.4726879835128783,2839466,41.211028814315796,0.006811492019978404
baital_edb7xxx,1246,2824648,2.6680922985076903,2813145,43.70232677459717,0.004089017807471709
baital_edosk2674,1194,2571026,2.5875546455383303,2584448,40.45894002914429,0.005193372046951612
baital_embtoolkit,2128,8115444,2.3981019496917724,8076554,126.90502095222473,0.00481517241140219
baital_excalibur_arm9,1233,2722925,2.810036778450012,2735441,42.679890632629395,0.004575496236255873
baital_fads,1187,2544454,2.6368963003158568,2557522,40.638880491256714,0.0051096334655185765
baital_financial,771,705416,7.329024386405945,713967,14.99890947341919,0.011976744023183144
baital_flexanet,1265,2904622,2.5508147478103638,2918329,45.18349862098694,0.0046968659119653745
baital_freebsd-icse11,1396,3709150,1.2298429250717162,3717361,57.84250998497009,0.002208825023988792
baital_frv400,1238,2804911,2.524175500869751,2817353,45.14875531196594,0.004416202016573713
baital_gps4020,1213,2668814,2.6223320245742796,2655983,43.499165534973145,0.004830979716361136
baital_grg,1241,2826348,2.522804856300354,2814986,45.74520301818848,0.00403625453199412
baital_h8300h_sim,1182,2540556,2.540022587776184,2524860,42.014729261398315,0.0062165823055535755
baital_h8max,1202,2653547,2.476612162590027,2644527,42.848015785217285,0.0034108178891726197
baital_h8s_sim,1183,2540120,2.620676326751709,2531744,41.53982639312744,0.0033083913697435443
baital_hs7729pci,1298,3024739,2.6901676177978517,3044054,49.43194532394409,0.006345156820476904
baital_innovator,1256,2848111,2.6748488903045655,2863272,46.99681782722473,0.00529499118491013
baital_integrator_arm7,1259,2884815,2.547255825996399,2874626,46.27609372138977,0.003544461088155468
baital_integrator_arm9,1267,2945523,2.51447536945343,2926072,46.68256592750549,0.006647478257541168
baital_ipaq,1258,2835223,2.8010608196258544,2824044,46.508514642715454,0.0039585077286331235
baital_iq80310,1258,2891306,2.5379703521728514,2902266,46.56867861747742,0.0037763595755868
baital_iq80321,1256,2915766,2.4621145248413088,2903737,46.314643144607544,0.00414259280368711
baital_ixdp425,1247,2815848,2.594269299507141,2829330,44.296884536743164,0.004765085727009575
baital_jmr3904,1199,2585961,2.662044548988342,2598575,40.777483224868774,0.0048541989359552834
baital_jtst,1241,2767947,2.627475070953369,2779736,43.512123584747314,0.004241050229230402
baital_linux,1232,2743860,2.6648791790008546,2733950,42.73734712600708,0.0036247919676658316
baital_lpcmt,1249,2795841,2.7235269784927367,2815454,43.80174160003662,0.006966194439688945
baital_m5272c3,1323,3184895,2.6125855445861816,3199059,48.56968688964844,0.004427551977003238
baital_mac7100evb,1234,2767731,2.599365997314453,2750467,43.197980642318726,0.006276752275159091
baital_mace1,1234,2748140,2.60294930934906,2758696,43.206812381744385,0.0038264455380368117
baital_malta_mips32_4kc,1232,2753796,2.589922308921814,2764274,44.17965054512024,0.003790507019202872
baital_malta_mips64_5kc,1232,2762874,2.483770489692688,2776614,44.810303688049316,0.00494847321233704
baital_mb93091,1250,2888493,2.491146469116211,2875489,44.37157416343689,0.004522361240122984
baital_mb93093,1230,2768762,2.517936658859253,2774801,44.582324266433716,0.0021763722875982818
baital_mbx,1295,3055815,2.5116463184356688,3071776,48.37307405471802,0.005196016897065411
baital_mcb2100,1249,2788446,2.678239893913269,2807041,45.30789136886597,0.0066244133947455704
baital_min-1s,168,52974,0.9802901029586792,53172,0.7630715370178223,0.003723764387271496
baital_moab,1277,2995534,2.518837237358093,2983538,47.33219361305237,0.00402072975105395
baital_mpc50,1213,2655197,2.6281436920166015,2666757,42.877220153808594,0.004334853156849312
baital_nano,1265,2909498,2.553335976600647,2921436,46.54847478866577,0.004086346577505035
baital_npwr,1258,2895950,2.5513097524642943,2910260,46.884748697280884,0.00491708644588456
baital_ocelot,1266,2915187,2.687138319015503,2899320,46.70273971557617,0.005472662555357808
baital_olpce2294,1274,2942452,2.5661410093307495,2954623,46.973501682281494,0.004119307268643072
baital_olpch2294,1261,2854330,2.667732810974121,2865727,47.02353358268738,0.003977001298448875
baital_olpcl2294,1273,2935638,2.64646430015564,2928901,47.087990522384644,0.0023001801699681895
baital_or-100-10-2-UC-30,200,51476,5.24825074672699,51938,1.0069687366485596,0.008895221225307098
baital_or-50-5-3-UC-20,100,11326,6.514379358291626,11162,0.2856864929199219,0.014692707400107507
baital_or-60-5-2-UC-30,120,18500,5.128128409385681,18709,0.39064764976501465,0.011171094125821797
baital_or-70-5-1-UC-20,140,21929,6.311696600914002,22363,0.5171124935150146,0.019407056298349955
baital_p2106,1249,2794961,2.753551483154297,2812093,43.62196350097656,0.006092259395404064
baital_pati,1248,2810875,2.7066456079483032,2795061,43.36064577102661,0.0056578371634822995
baital_pc_i82544,1259,2899842,2.3999532222747804,2911446,44.71613597869873,0.003985648368542641
baital_pc_i82559,1259,2886246,2.5401334524154664,2894621,44.36261296272278,0.002893297602691337
baital_pc_rltk8139,1257,2928259,2.473785400390625,2919073,44.08102035522461,0.003146889440586104
baital_pc_usb_d12,1281,3018781,2.596083664894104,3003636,45.76420998573303,0.005042222160075322
baital_pc_vmWare,1255,2919833,2.418201732635498,2908041,46.86839199066162,0.004054963461656833
baital_phycore,1274,2894642,2.675081992149353,2905455,48.41586899757385,0.0037216201937390185
baital_phycore229x,1360,3290654,2.963806486129761,3271664,54.39825630187988,0.005804385780446892
baital_picasso,1248,2816325,2.644826865196228,2829776,44.82559156417847,0.00475337977281594
baital_pid,1229,2718916,2.6484942197799684,2729336,42.984246015548706,0.00381777839005531
baital_polynomial.sk_7_25,313,102128,7.067739176750183,100894,2.541139841079712,0.012230657918211192
baital_prpmc1100,1223,2722301,2.5507041931152346,2734387,43.2997305393219,0.00442000345964196
baital_psim,1181,2512804,2.6095736026763916,2528213,38.58354330062866,0.006094818751426403
baital_rattler,1311,3158591,2.3844109773635864,3170544,46.43570685386658,0.00377001549260947
baital_ref4955,1218,2706943,2.580870175361633,2685458,41.74353885650635,0.008000497494282168
baital_refidt334,1263,2963853,2.3667062282562257,2953906,44.71526765823364,0.003367405733290091
baital_registerlesSwap.sk_3_10,372,145969,7.614110064506531,147724,3.46329402923584,0.011880263193523057
baital_s27_3_2,20,590,0.1498537540435791,590,0.02875351905822754,0.0
baital_s27_7_4,24,744,0.2919606685638428,744,0.038239479064941406,0.0
baital_s27_new_7_4,17,402,0.13279333114624023,402,0.026679039001464844,0.0
baital_s298_15_7,292,155806,1.3813605546951293,156423,2.15964937210083,0.00394443272408789
baital_s298_7_4,223,91625,1.2411341905593871,92121,1.2517712116241455,0.0053842229241975225
baital_s344_3_2,197,73451,0.9976900815963745,73266,1.0222578048706055,0.0025250457238009446
baital_s344_7_4,215,86022,1.1416393756866454,86182,1.185173749923706,0.0018565361676452158
baital_s349_15_7,285,148020,1.3664382219314575,148894,2.0549933910369873,0.00586994774806238
baital_s349_3_2,198,72716,1.2602034330368042,72465,1.0183844566345215,0.003463741116401021
baital_s349_7_4,216,86443,1.2797233581542968,86125,1.1476008892059326,0.0036923076923076922
baital_s382_15_7,350,228116,1.2952840328216553,227616,3.0485661029815674,0.002196682131308871
baital_s382_3_2,263,127087,1.460586142539978,126696,1.6740329265594482,0.0030861274231230662
baital_s382_7_4,281,142909,1.5450495719909667,143444,1.944481372833252,0.00372967848080087
baital_s420_15_7,366,219317,3.1944069623947144,220573,3.3922739028930664,0.005694259950220562
baital_s420_new_15_7,351,203614,3.0664987325668336,204797,3.075017213821411,0.005776451803493215
baital_s420_new_3_2,294,145624,3.0486333847045897,145020,2.2469968795776367,0.004164942766514963
baital_s420_new_7_4,312,162105,3.1081848621368406,161341,2.53311824798584,0.004735312164917783
baital_s444_15_7,377,257294,1.6017213344573975,258663,3.547952890396118,0.005292600797176248
baital_s444_3_2,290,152502,1.4987401008605956,152880,2.214601993560791,0.0024725274725274724
baital_s444_7_4,308,177374,1.1973895311355591,177861,2.580275774002075,0.0027380932301066564
baital_s510_15_7,340,184095,3.1866955757141113,185451,3.1571364402770996,0.007311904492291765
baital_s510_3_2,298,147231,2.795019435882568,146237,2.3438186645507812,0.00679718539083816
baital_s510_7_4,316,162225,2.8953922271728514,162975,2.6864047050476074,0.004601932811780948
baital_s526_15_7,452,366212,3.5568001747131346,364324,5.579399108886719,0.005182200458932159
baital_s526_3_2,365,248567,1.3688960790634155,249410,3.835963726043701,0.0033799767451184798
baital_s526_7_4,383,274434,1.24553542137146,274996,4.144664287567139,0.0020436660896885773
baital_s526a_15_7,453,353289,4.169073390960693,351080,5.543215274810791,0.006292013216360943
baital_s526a_7_4,384,278645,1.1613736867904663,277518,4.075867652893066,0.0040609978451848164
baital_s641_3_2,489,439071,1.535519790649414,440865,6.641546010971069,0.00406927290667211
baital_sa1100mm,1222,2692907,2.6533769369125366,2701973,42.63314199447632,0.00335532590444094
baital_sam7ex256,1332,3172722,2.779569721221924,3184289,50.249486684799194,0.0036325220480929966
baital_se7751,1295,3039916,2.739003300666809,3022583,46.88178777694702,0.005734499267679332
baital_sh4_202_md,1258,2890770,2.6866625785827636,2881408,44.603670597076416,0.0032491059926258274
baital_sh7708,1253,2859500,2.725609564781189,2842471,44.08896493911743,0.005990914243276361
baital_skmb91302,1217,2694976,2.5950884342193605,2706317,42.58158588409424,0.004190565997996539
baital_sleb,1188,2557983,2.5405972719192507,2570035,39.80833840370178,0.00468943029958736
baital_smdk2410,1265,2912026,2.6980075359344484,2901989,45.36421585083008,0.0034586623174657108
baital_snds,1218,2715314,2.494770812988281,2702638,41.94805574417114,0.004690232284160883
baital_sparc_erc32,1168,2470851,2.501766014099121,2482423,38.82593393325806,0.004661574598688459
baital_sparc_leon,1168,2456995,2.6267035484313963,2472551,38.46048402786255,0.00629147791087019
baital_sparclite_sim,1168,2465001,2.6286755084991453,2477883,39.885236978530884,0.005198792679073225
baital_stb,1252,2804163,2.662490797042847,2819698,45.72527098655701,0.005509455267904577
baital_stdeval1,1190,2596012,2.4926339387893677,2585865,41.69402241706848,0.003924025422827565
baital_stm3210e_eval,1269,2925390,2.5526296377182005,2914964,45.102712631225586,0.003576716556362274
baital_tire-1,352,141114,6.582703542709351,139515,3.2338266372680664,0.011461133211482637
baital_ts1000,1297,3094123,2.429427146911621,3081285,48.91645550727844,0.004166443545468855
baital_ts6,1240,2837411,2.43705575466156,2828565,44.77271294593811,0.003127380845057476
baital_tutorial1.sk_1_1,67,2277,5.670935750007629,2277,0.15259218215942383,0.0
baital_tx39_sim,1179,2497551,2.632052683830261,2510127,41.06575608253479,0.005010105066397039
baital_uClinux,1850,2981936,9.23057200908661,3013528,80.1455147266388,0.010483393550682124
baital_uClinux-config,11254,125548150,9.567805933952332,127562503,2822.021689891815,0.015791105949057773
baital_uE250,1249,2825067,2.6187360763549803,2836802,46.663414478302,0.0041367004112377245
baital_vads,1240,2843485,2.410292148590088,2829455,44.63218140602112,0.004958552088653115
baital_viper,1301,3112863,2.4581624031066895,3094592,47.895468950271606,0.0059041708890865095
baital_vrc4373,1247,2785311,2.708453059196472,2773934,43.79520797729492,0.004101395346825122
baital_vrc4375,1258,2876303,2.594617247581482,2865159,44.97144937515259,0.003889487459509228
quick_4step,165,26144,7.4834959506988525,26473,0.6791973114013672,0.012427756582178068
quick_XSEngine,1260,1547906,8.196053075790406,1574733,41.81535887718201,0.017035903864337638
quick_aaed2000,1284,1578433,8.656838512420654,1550820,44.318540811538696,0.01780541906862176
quick_adder,1272,1560195,8.417471504211425,1583038,43.870898962020874,0.014429849441390542
quick_adderII,1276,1536583,8.210333871841431,1569594,44.25418782234192,0.02103155338259448
quick_aeb,1213,1524372,7.88946270942688,1510655,40.847105741500854,0.009080167212235752
quick_aim711,1264,1551262,8.026292324066162,1570696,42.22740197181702,0.012372858910954125
quick_aki3068net,1207,1335044,8.697563862800598,1312161,37.96694874763489,0.01743917095539343
quick_am31_sim,1165,1246775,8.938804030418396,1265575,34.6860625743866,0.014854907848211288
quick_asb,1231,1537816,8.088225245475769,1518534,40.845678091049194,0.012697772983680312
quick_asb2305,1242,1527655,7.9122171878814695,1500858,40.90436315536499,0.017854453919024984
quick_assabet,1266,1576437,8.069212579727173,1618324,42.831059217453,0.02588295050929233
quick_at91sam7sek,1296,1725237,7.605963611602784,1705200,45.359575271606445,0.011750527797325827
quick_at91sam7xek,1319,1695341,8.82324321269989,1669212,46.335795402526855,0.015653493983987653
quick_atlas_mips32_4kc,1216,1379400,8.447563076019287,1403382,39.59572696685791,0.01708871853850199
quick_atlas_mips64_5kc,1209,1400509,8.859738063812255,1387071,38.78084635734558,0.009688040482426639
quick_blasted_case1,187,53197,4.042623138427734,53529,0.8662407398223877,0.006202245511778662
quick_blasted_case10,328,90507,9.333116841316222,89378,2.6948494911193848,0.012631743829577748
quick_blasted_case100,72,7766,3.163928246498108,7766,0.17899012565612793,0.0
quick_blasted_case102,34,1811,0.39128010272979735,1811,0.05573868751525879,0.0
quick_blasted_case103,32,1690,0.28159780502319337,1690,0.053548336029052734,0.0
quick_blasted_case105,170,27089,7.954030513763428,26705,0.7095434665679932,0.01437932971353679
quick_blasted_case106,204,37387,8.181323385238647,37772,1.0344719886779785,0.010192735359525574
quick_blasted_case11,105,17677,3.3300857305526734,17520,0.33647871017456055,0.008961187214611872
quick_blasted_case112,137,24096,6.11699903011322,23846,0.5267369747161865,0.010483938606055523
quick_blasted_case120,284,75601,8.110352754592896,74093,1.9167029857635498,0.020352799859635864
quick_blasted_case121,291,63310,9.511098408699036,64079,2.144036293029785,0.012000811498306778
quick_blasted_case122,314,86431,8.955805110931397,87524,2.495587110519409,0.012488003290526028
quick_blasted_case123,267,70945,7.994717693328857,70152,1.7653212547302246,0.011304025544531873
quick_blasted_case124,133,27451,5.105452466011047,27568,0.4562211036682129,0.004244051073708648
quick_blasted_case125,393,138995,8.684061789512635,137058,3.841893196105957,0.014132702943279488
quick_blasted_case126,302,91851,8.07837016582489,91042,2.2698941230773926,0.008886008655345884
quick_blasted_case127,36,2094,0.36946802139282225,2094,0.06903982162475586,0.0
quick_blasted_case134,60,4765,2.066460132598877,4765,0.14826178550720215,0.0
quick_blasted_case135,236,68843,5.8299185037612915,67403,1.3938689231872559,0.021364034241799328
quick_blasted_case14,247,57649,8.573010873794555,58769,1.4547631740570068,0.01905766645680546
quick_blasted_case140,488,165756,9.925041484832764,170527,5.798723459243774,0.02797797416244935
quick_blasted_case145,219,54086,6.4390417575836185,54807,1.15549635887146,0.013155253890926342
quick_blasted_case17,77,10145,1.4600082159042358,10145,0.20758891105651855,0.0
quick_blasted_case19,397,131366,8.956062841415406,133713,4.066697359085083,0.01755251920157352
quick_blasted_case2,296,110975,5.869246697425842,112223,2.232790231704712,0.01112071500494551
quick_blasted_case200,14,229,0.12469391822814942,229,0.017018556594848633,0.0
quick_blasted_case203,214,43442,8.063433718681335,43912,1.1920015811920166,0.010703224631080343
quick_blasted_case22,126,21532,4.751586842536926,21683,0.45125794410705566,0.006963980998939261
quick_blasted_case24,65,7664,0.6788206100463867,7664,0.13506817817687988,0.0
quick_blasted_case25,68,8187,1.1758017539978027,8187,0.16028332710266113,0.0
quick_blasted_case31,53,4669,0.8965698957443238,4669,0.10255217552185059,0.0
quick_blasted_case32,52,4594,0.7826319694519043,4594,0.16563963890075684,0.0
quick_blasted_case33,51,4487,0.606801176071167,4487,0.10517311096191406,0.0
quick_blasted_case35,400,138085,9.095866084098816,139916,4.1155664920806885,0.013086423282540954
quick_blasted_case36,64,7007,0.94893958568573,7007,0.13088297843933105,0.0
quick_blasted_case39,245,70060,7.369642663002014,68802,1.4602530002593994,0.01828435219906398
quick_blasted_case4,103,18115,2.6906780004501343,18034,0.3047447204589844,0.0044915160252855715
quick_blasted_case43,116,19060,5.736104202270508,19191,0.3760395050048828,0.00682611640873326
quick_blasted_case44,173,37612,7.300304508209228,37848,0.7717978954315186,0.006235468188543649
quick_blasted_case47,118,14956,6.740676498413086,15259,0.3619198799133301,0.019857133494986565
quick_blasted_case54,203,50850,7.675361561775207,51148,1.0248329639434814,0.005826229764604677
quick_blasted_case56,202,56737,5.2974231243133545,55951,1.033400058746338,0.014048006291219103
quick_blasted_case57,288,74454,8.849825716018676,73475,2.020648717880249,0.01332425995236475
quick_blasted_case59,93,14692,2.60460786819458,14692,0.2510695457458496,0.0
quick_blasted_case6,329,86917,9.04801185131073,87993,2.6888444423675537,0.01222824542861364
quick_blasted_case61,282,58893,9.17639319896698,59850,1.9215922355651855,0.01598997493734336
quick_blasted_case63,96,16090,2.7293686866760254,15978,0.2758936882019043,0.007009638252597321
quick_blasted_case68,178,49165,4.763195180892945,49459,0.8234519958496094,0.005944317515517904
quick_blasted_case8,160,32872,6.340028548240662,33216,0.6713392734527588,0.010356454720616571
quick_blasted_case9,279,66580,9.061359882354736,67568,1.8311240673065186,0.014622306417238929
quick_blasted_case_1_b14_1,238,59078,7.618423676490783,58471,1.46285080909729,0.010381214619212943
quick_blasted_case_1_b14_2,270,67441,8.450013446807862,66175,1.8569822311401367,0.019131091802040045
quick_blasted_case_1_b14_3,304,77832,9.166841959953308,76878,2.341888189315796,0.01240927183329431
quick_brutus,1221,1324480,8.88533296585083,1348669,39.81226873397827,0.017935460813587323
quick_buildroot,565,168949,11.188203191757202,166164,8.2545747756958,0.016760549818251848
quick_busybox_1_28_0,998,489439,11.621249723434449,497503,24.954404592514038,0.016208947483733766
quick_calm16_ceb,1173,1324057,8.729131770133971,1307823,35.62004804611206,0.012412994724821325
quick_calm32_ceb,1173,1257132,8.462583184242249,1245237,35.91993594169617,0.00955239845908851
quick_ceb_v850,1189,1473877,7.7763008117675785,1451469,36.61011838912964,0.015438152657755694
quick_cerf,1276,1570578,8.458024978637695,1594097,44.673962354660034,0.01475380732791041
quick_cerfpda,1291,1539829,8.589367699623107,1558622,44.13912558555603,0.012057445615421828
quick_cma230,1212,1435322,8.165350985527038,1412629,40.07527446746826,0.016064373589951785
